ticker,factorDynamicsType,autocorr_lag_0,autocorr_lag_1,autocorr_lag_2,autocorr_lag_3,autocorr_lag_4,autocorr_lag_5,autocorr_lag_6,autocorr_lag_7,autocorr_lag_8,autocorr_lag_9,autocorr_lag_10,autocorr_lag_11,autocorr_lag_12,autocorr_lag_13,autocorr_lag_14,autocorr_lag_15,autocorr_lag_16,autocorr_lag_17,autocorr_lag_18,autocorr_lag_19
tin,TARCH,0.9999999999999999,0.08811110765567588,-0.0028814993574438367,0.02098823733227541,0.04958127021255254,0.3564795851122364,0.10146576105386859,0.036601056351033945,0.06641806723341277,0.08389423926243868,0.04304624257398929,0.0434142689811641,0.06246581010350186,0.07694097961455969,0.14718660290099408,0.09347098787671579,0.03606581282905717,0.07421764691341039,0.056491786511356216,0.0561176338575819
tin,AR,1.0,0.5024401975617965,0.5170340989023595,0.5151526414208247,0.45939300426514446,0.62828394127633,0.5223301499739759,0.47661342534376994,0.4693541137717731,0.48479163782816875,0.4088412071280608,0.47009194025856615,0.4274839430056188,0.44355259370347927,0.4777091227681039,0.3927383653356306,0.37396397242611235,0.42831358332169495,0.4445563893121488,0.4516392379124947
tin,SETAR,1.0,0.4823689760649842,0.40241341805343794,0.40483420228028905,0.4121541461397293,0.5054159236088736,0.4421727369695309,0.42731232338287284,0.4976460312738252,0.43416781975558805,0.4095480284918155,0.4901852375775848,0.39519675745842126,0.35569711673820575,0.38687532603101454,0.35749159861734203,0.41627395852166454,0.3461157213341245,0.4211265612902203,0.39731756663973605
tin,GARCH,1.0,0.12659439277820822,0.023792642029058942,0.0425996472196929,0.07569189153113441,0.37570867857705076,0.12205616030061299,0.0545893297059351,0.08065948718286206,0.09004567668030014,0.05283429121311259,0.05218641023154136,0.06931910234048164,0.08084192064531065,0.16009069219111988,0.10137579125150094,0.04754470287935676,0.07330105497881605,0.05464090813445138,0.06857982238137578
tin,AR_TARCH,1.0,0.11392056853894425,0.04451258934530135,0.06282645517480455,0.09015297350587624,0.32657082054555725,0.11148880772348997,0.04292631727569613,0.06603692206361407,0.08998100805744648,0.06761386638576354,0.0746509230671232,0.061681143721184446,0.0870757723762489,0.14585518375072296,0.08350987900198731,0.03947666657233854,0.0746920618745727,0.08866106585051728,0.05874038391197255
unleaded,GARCH,1.0,-0.001456347372372873,-0.040861751342648314,-0.06870855205424087,-0.08130075073603626,0.27167893658144854,-0.00023513738555706274,0.03872891270967646,-0.0007993117053095138,-0.034837962373557,-0.06388040172046137,-0.06413151182190135,-0.02758024346452196,0.012534511062392869,0.0527505516702835,0.02018777494100718,-0.035624757499548465,-0.07968226944793956,-0.04784775323159724,0.009156156248482605
unleaded,AR,1.0,0.20228377255522534,0.1626765002345395,0.1272683116405617,0.12518901139632263,0.36714270301407437,0.1455401051385424,0.13596012033354346,0.11368610256417393,0.09561022053693263,0.06325720027941484,0.07060911345884031,0.07237921058027443,0.10966245609834159,0.1401772100435193,0.10041024811725852,0.06689583047109077,0.02784687768461122,0.05558976733911971,0.08990897194346256
unleaded,SETAR,0.9999999999999999,0.22705239661064977,0.17988360403380693,0.1837021849612675,0.15960375513752798,0.25227132841977407,0.15539288602018478,0.1337081263022256,0.10512209370261387,0.11914105451071809,0.0948105423566367,0.08325822052800282,0.07161164162383553,0.09637738743992472,0.11788421245582827,0.08261863716685303,0.0728543196556575,0.057683677938800144,0.05734716468632473,0.06028908046872166
unleaded,TARCH,1.0,-0.0048465272668853105,-0.0438405635776766,-0.07089783419345616,-0.08384042387291622,0.2689830223481254,-0.0021539451244373398,0.03729194196357782,-0.0020523344635961214,-0.035751968793383965,-0.06425724073770199,-0.0646654959704866,-0.028214982947172104,0.01226302107959392,0.05249676211906443,0.01990090922709835,-0.03596125543706273,-0.07970051793901711,-0.04804846468624477,0.009155639096970576
unleaded,AR_TARCH,0.9999999999999999,0.007510241321519432,-0.022138413131823978,-0.048273785307638074,-0.060417014535658065,0.22031044290641605,-0.003321282990823561,0.01050557825779284,-0.011216951170975242,-0.03803793084608706,-0.04947181443514144,-0.055137450919518216,-0.040264399374996825,0.005605409038162248,0.037993160187998226,0.01800059880742834,-0.03141458078521397,-0.0695608954597607,-0.04618869336081525,0.007682587766036956
zinc,GARCH,1.0,-0.00027037598389896355,-0.021003629998874198,-0.032617266914086535,-0.03862004537815752,0.3104179679214549,-0.0021862482309711693,0.024676328814873374,-0.0009056348000959086,-0.0038641263678660677,-0.06594555141554546,-0.04778972823700247,-0.038568537814385864,-0.0025032373367695083,0.03930630859195737,-0.017745604589805095,-0.023602582530362275,-0.044657989646433145,-0.06081619754560329,-0.028669702033884723
zinc,AR,0.9999999999999999,0.25258696009044623,0.21797593258860612,0.2332947276494441,0.2226318101235896,0.416850439881746,0.23623188868210573,0.2143796725892713,0.19424242364604477,0.19867236992249115,0.15698687759633287,0.17488772338702258,0.15305503121444936,0.17865630752913078,0.20541856834833327,0.163637773663567,0.14998147432887557,0.14611546778720533,0.12397716902668968,0.15079325822268025
zinc,SETAR,1.0,0.2590163508111496,0.21849322228450122,0.22919936749035888,0.2614946756576914,0.32377450695921683,0.21858388179427324,0.19955513693769017,0.17664824043633387,0.20861549683726685,0.1651599171854075,0.16868113179261443,0.1623264022449367,0.1596732871445945,0.16222650112953813,0.1337824846607225,0.14120832897673705,0.15402239310562774,0.13418677445071722,0.14689705531848948
zinc,TARCH,1.0,0.00047032355988258835,-0.020950475543073062,-0.03316227422269225,-0.03859613317181654,0.3099776679975139,-0.0011956388850852956,0.024841032785639632,-0.00041369381936534274,-0.0030428011621538137,-0.06608321737071944,-0.04742365580434441,-0.03799480583172955,-0.001914375804617804,0.040667722370996785,-0.017072665871889287,-0.023303288327771874,-0.04406013164730555,-0.060565523116324294,-0.027986917086401233
zinc,AR_TARCH,1.0,0.020218001584960815,-0.01798760143124543,0.0013207043271401492,-0.015937947265358337,0.24572070869352822,-0.006990377325694635,0.019181773531709707,-0.02346874550061267,-0.003944673100946892,-0.04763049783993724,-0.034303866557233414,-0.035677376231973465,-0.013160551138290014,0.04516696157621097,-0.027635240001491562,-0.016793959413677326,-0.026895245122191387,-0.05064238561427998,-0.01857795733298401
